Sample,PR,Multi_funcion_nokegg_noVB12,Pesticide_usage,Nitrogen_Fertilizer_Application,Phosphorus_Fertilizer_Application,Agriculture_Expansion,Agriculture_forestry_and_fishing_value_added,Terrestrial_and_marine_protected_areas,Crop_Harvested,Urban_Expansion,CO2_emissions__metric_tons_per_capita_,Energy_use__kg_of_oil_equivalent_per_capita_,GDP,GNI_PPP__current_international,Industry__including_construction,Population_density,TS_9,TP_9,TK_9,TC_9,PHH2O_9,OC_9,ECE_9,CEC_9,CACO3_9,TN_9,BD_9,Annual_Mean_Temperature,Annual_Precipitation,Mean_Diurnal_Range
ERR1742268,2.701630238,0.836221521,0.12742086,0.127909003,0.110091457,0.131313131,0.021306312,0.149259565,0,0.443363319,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.08312159,0.232957593,0.593547249,0.040085497,0.660266963,0.113881184,0.004275388,0.211954853,0.00373266,0.116730738,0.722608348,0.266249711,0.114827758,0.478890722
ERR1742269,2.701630238,0.963677004,0.12742086,0.127909003,0.110091457,0.131313131,0.021306312,0.149259565,0,0.443363319,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.08312159,0.232957593,0.593547249,0.040085497,0.660266963,0.113881184,0.004275388,0.211954853,0.00373266,0.116730738,0.722608348,0.266249711,0.114827758,0.478890722
ERR1742270,2.701630238,0.790838168,0.12742086,0.127909003,0.110091457,0.131313131,0.021306312,0.149259565,0,0.443363319,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.08312159,0.232957593,0.593547249,0.040085497,0.660266963,0.113881184,0.004275388,0.211954853,0.00373266,0.116730738,0.722608348,0.266249711,0.114827758,0.478890722
ERR1742271,2.701630238,0.774141614,0.12742086,0.127909003,0.110091457,0.131313131,0.021306312,0.149259565,0,0.443363319,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.08312159,0.232957593,0.593547249,0.040085497,0.660266963,0.113881184,0.004275388,0.211954853,0.00373266,0.116730738,0.722608348,0.266249711,0.114827758,0.478890722
ERR1742272,2.701630238,0.804035236,0.12742086,0.127909003,0.110091457,0.131313131,0.021306312,0.149259565,0,0.443363319,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.08312159,0.232957593,0.593547249,0.040085497,0.660266963,0.113881184,0.004275388,0.211954853,0.00373266,0.116730738,0.722608348,0.266249711,0.114827758,0.478890722
ERR1742273,2.701630238,0.843767351,0.12742086,0.127909003,0.110091457,0.131313131,0.021306312,0.149259565,0,0.443363319,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.08312159,0.232957593,0.593547249,0.040085497,0.660266963,0.113881184,0.004275388,0.211954853,0.00373266,0.116730738,0.722608348,0.266249711,0.114827758,0.478890722
ERR1742274,2.701630238,0.781607873,0.12742086,0.127909003,0.110091457,0.131313131,0.021306312,0.149259565,0,0.443363319,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.08312159,0.232957593,0.593547249,0.040085497,0.660266963,0.113881184,0.004275388,0.211954853,0.00373266,0.116730738,0.722608348,0.266249711,0.114827758,0.478890722
ERR1742275,2.701630238,0.713899949,0.12742086,0.127909003,0.110091457,0.131313131,0.021306312,0.149259565,0,0.443363319,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.08312159,0.232957593,0.593547249,0.040085497,0.660266963,0.113881184,0.004275388,0.211954853,0.00373266,0.116730738,0.722608348,0.266249711,0.114827758,0.478890722
ERR1742276,2.701630238,0.765517832,0.12742086,0.127909003,0.110091457,0.131313131,0.021306312,0.149259565,0,0.443363319,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.08312159,0.232957593,0.593547249,0.040085497,0.660266963,0.113881184,0.004275388,0.211954853,0.00373266,0.116730738,0.722608348,0.266249711,0.114827758,0.478890722
ERR1742277,2.701630238,0.862658983,0.12742086,0.127909003,0.110091457,0.131313131,0.021306312,0.149259565,0,0.443363319,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.08312159,0.232957593,0.593547249,0.040085497,0.660266963,0.113881184,0.004275388,0.211954853,0.00373266,0.116730738,0.722608348,0.266249711,0.114827758,0.478890722
ERR1877696,0,1.091590677,0.106037275,0.144732949,0.117389073,0.230637453,0.124470158,0.145049249,0,0,0.707131978,0.489851909,0.089576552,0.190546496,0.570522184,0.011137111,0.083376069,0.314051484,0.62550558,0.034130157,0.640520942,0.045551029,0.010844104,0.169899827,0.005643682,0.132275614,0.751072775,0.215438585,0.119570644,0.274317786
ERR1877723,2.483213208,0.727191062,0,0.125304112,0.107466096,0.606060606,1,0,0,0.141414141,0,0,0,0,0,0.079846974,0.100428367,0.274434806,0.327847695,0.044034685,0.525345775,0.059491644,0.011744611,0.110086932,0.131146454,0.109471307,0.746118965,0.81106629,0.282576136,0.515983628
ERR1877758,1.993504483,0.932465622,0.124268215,0.289257392,0.21096763,0.080808081,0.727001838,0.030476293,0.046697057,0.727035144,0.09715872,0.059391783,0.124658389,0.394152514,0.4274456,0.880416172,0.083749144,0.460535163,0.35619498,0.057529489,0.537971529,0.070203202,0.007796583,0.220172311,0.018819533,0.151752915,0.705542789,0.867440019,0.414128807,0.529590537
ERR1877796,0,1.377959022,0.095288335,0.281221263,0.257415117,0.525050571,0.069066846,0.760739767,0,0.785503897,1,0.705087423,0.072847043,0.056249787,0.345301724,0,0.106584846,0.035362089,0.13319578,0.011305291,0.92741806,0.014257387,0.062963913,0.092468346,0.023792774,0.060168863,0.801862035,1,0.361707439,0.478593697
ERR1877877,0,0.955887407,0.184191329,0.344067035,0.300224845,0.454000636,0.054471683,0.304827078,0,0.632183809,0.344465809,0.328481552,0.103968103,0.119458989,0.210512631,0.396631173,0.175524812,0.335707609,0.55619548,0.075701266,0.678984522,0.050679195,0.083929424,0.151709125,0.21619135,0.10548512,0.719475317,0.680857702,0.111333,0.015579361
ERR1877884,1.282750545,0.922170042,0.000411178,0.147852181,0.117923044,0.287502884,0.082094036,0.476397298,0.0632744,0.658024397,0.757943419,0.566452312,0.000770995,0.000186708,0.315702822,0.054079921,0.236693235,0.060698426,0.228868032,0.088497025,0.62886608,0.25375088,0.017785539,0.175521719,0.3024171,0.113468808,0.400352361,0.339309376,0.143784324,0.072745671
ERR1877887,1.434212609,0.912950723,0.000411178,0.149881895,0.11970295,0.274383154,0.082094036,0.476397298,0.228713098,0.662501565,0.757943419,0.566452312,0.000770995,0.000186708,0.315702822,0.054079921,0.24156665,0.106597054,0.335035862,0.089235223,0.172270196,0.268990857,0.006077719,0.051111851,0.190003117,0.085560836,0.280569782,0.301135595,0.158512232,0.18379185
ERR1877921,1.464150489,1.380542395,0.006658199,0.142028509,0.113317537,0.838383838,0.313058499,0.682634226,0.846925878,0.191919192,0.045348936,0.053847101,0.000347316,0.000277982,0.277524351,0.066012494,0.067285002,0.094445573,0.373062609,0.0165179,0.917644965,0.009118994,0.468635581,0.373105657,0.364007363,0.024468277,0.907688866,0.710463852,0.145781328,0.67162419
ERR1877926,0,1.290261461,0.095288335,0.27506858,0.252174131,0.533247176,0.069066846,0.760739767,0,0.783043682,1,0.705087423,0.072847043,0.056249787,0.345301724,0,0.083749144,0.235778262,0.534693633,0.031296074,0.630132501,0.026206822,0.021020247,0.069024541,0.121243224,0.051205571,0.684396359,0.972516199,0.31103345,0.641609141
ERR2233336,0,0.808194662,1,0.125414723,0.107532842,0.484848485,0.006638456,0.598987952,0.002440257,0.512868576,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.11915345,0.316308648,0.214184076,0.329954534,0.483889069,0.130578862,0.016670408,0.255247527,0.143820067,0.355617637,0.566363265,0.30607545,0.274588118,0.540616939
ERR2233339,0,0.811656124,1,0.125414723,0.107532842,0.484848485,0.006638456,0.598987952,0.002440257,0.512868576,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.11915345,0.316308648,0.214184076,0.329954534,0.483889069,0.130578862,0.016670408,0.255247527,0.143820067,0.355617637,0.566363265,0.30607545,0.274588118,0.540616939
ERR2233340,0,0.813297424,1,0.125414723,0.107532842,0.484848485,0.006638456,0.598987952,0.002440257,0.512868576,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.11915345,0.316308648,0.214184076,0.329954534,0.483889069,0.130578862,0.016670408,0.255247527,0.143820067,0.355617637,0.566363265,0.30607545,0.274588118,0.540616939
ERR2233342,0,0.824092993,1,0.125414723,0.107532842,0.484848485,0.006638456,0.598987952,0.002440257,0.512868576,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.11915345,0.316308648,0.214184076,0.329954534,0.483889069,0.130578862,0.016670408,0.255247527,0.143820067,0.355617637,0.566363265,0.30607545,0.274588118,0.540616939
ERR2233343,0,0.841793136,1,0.125414723,0.107532842,0.484848485,0.006638456,0.598987952,0.002440257,0.512868576,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.11915345,0.316308648,0.214184076,0.329954534,0.483889069,0.130578862,0.016670408,0.255247527,0.143820067,0.355617637,0.566363265,0.30607545,0.274588118,0.540616939
ERR2233345,0,1.004456711,1,0.125414723,0.107532842,0.484848485,0.006638456,0.598987952,0.002440257,0.512868576,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.11915345,0.316308648,0.214184076,0.329954534,0.483889069,0.130578862,0.016670408,0.255247527,0.143820067,0.355617637,0.566363265,0.30607545,0.274588118,0.540616939
ERR2233346,0,0.758836161,1,0.125414723,0.107532842,0.484848485,0.006638456,0.598987952,0.002440257,0.512868576,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.11915345,0.316308648,0.214184076,0.329954534,0.483889069,0.130578862,0.016670408,0.255247527,0.143820067,0.355617637,0.566363265,0.30607545,0.274588118,0.540616939
ERR2233347,0,0.823753955,1,0.125414723,0.107532842,0.484848485,0.006638456,0.598987952,0.002440257,0.512868576,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.11915345,0.316308648,0.214184076,0.329954534,0.483889069,0.130578862,0.016670408,0.255247527,0.143820067,0.355617637,0.566363265,0.30607545,0.274588118,0.540616939
ERR2233350,0,0.787696908,1,0.125414723,0.107532842,0.484848485,0.006638456,0.598987952,0.002440257,0.512868576,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.11915345,0.316308648,0.214184076,0.329954534,0.483889069,0.130578862,0.016670408,0.255247527,0.143820067,0.355617637,0.566363265,0.30607545,0.274588118,0.540616939
ERR753910,2.474131262,0.87509965,0.12742086,0.129684311,0.111893612,0.262626263,0.021306312,0.149259565,0.546631386,0.424242424,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.068961946,0.255572442,0.582135481,0.018320075,0.799849867,0.148425014,0.067838559,0.289954978,0.005347886,0.116750541,0.594478494,0.237156728,0.137294059,0.466217013
ERR753911,2.474131262,0.626121364,0.12742086,0.129684311,0.111893612,0.262626263,0.021306312,0.149259565,0.546631386,0.424242424,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.068961946,0.255572442,0.582135481,0.018320075,0.799849867,0.148425014,0.067838559,0.289954978,0.005347886,0.116750541,0.594478494,0.237156728,0.137294059,0.466217013
ERR753913,2.474131262,0.766999723,0.12742086,0.129684311,0.111893612,0.262626263,0.021306312,0.149259565,0.546631386,0.424242424,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.068961946,0.255572442,0.582135481,0.018320075,0.799849867,0.148425014,0.067838559,0.289954978,0.005347886,0.116750541,0.594478494,0.237156728,0.137294059,0.466217013
ERR753914,2.474131262,0.733612193,0.12742086,0.129684311,0.111893612,0.262626263,0.021306312,0.149259565,0.546631386,0.424242424,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.068961946,0.255572442,0.582135481,0.018320075,0.799849867,0.148425014,0.067838559,0.289954978,0.005347886,0.116750541,0.594478494,0.237156728,0.137294059,0.466217013
ERR753915,2.474131262,0.754840781,0.12742086,0.129684311,0.111893612,0.262626263,0.021306312,0.149259565,0.546631386,0.424242424,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.068961946,0.255572442,0.582135481,0.018320075,0.799849867,0.148425014,0.067838559,0.289954978,0.005347886,0.116750541,0.594478494,0.237156728,0.137294059,0.466217013
ERR753916,2.474131262,0.682051349,0.12742086,0.129684311,0.111893612,0.262626263,0.021306312,0.149259565,0.546631386,0.424242424,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.068961946,0.255572442,0.582135481,0.018320075,0.799849867,0.148425014,0.067838559,0.289954978,0.005347886,0.116750541,0.594478494,0.237156728,0.137294059,0.466217013
ERR753917,2.474131262,0.632939947,0.12742086,0.129684311,0.111893612,0.262626263,0.021306312,0.149259565,0.546631386,0.424242424,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.068961946,0.255572442,0.582135481,0.018320075,0.799849867,0.148425014,0.067838559,0.289954978,0.005347886,0.116750541,0.594478494,0.237156728,0.137294059,0.466217013
ERR753918,2.474131262,0.690635877,0.12742086,0.129684311,0.111893612,0.262626263,0.021306312,0.149259565,0.546631386,0.424242424,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.068961946,0.255572442,0.582135481,0.018320075,0.799849867,0.148425014,0.067838559,0.289954978,0.005347886,0.116750541,0.594478494,0.237156728,0.137294059,0.466217013
ERR753919,2.474131262,0.949393765,0.12742086,0.129684311,0.111893612,0.262626263,0.021306312,0.149259565,0.546631386,0.424242424,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.068961946,0.255572442,0.582135481,0.018320075,0.799849867,0.148425014,0.067838559,0.289954978,0.005347886,0.116750541,0.594478494,0.237156728,0.137294059,0.466217013
ERR753920,2.474131262,0.767494956,0.12742086,0.129684311,0.111893612,0.262626263,0.021306312,0.149259565,0.546631386,0.424242424,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.068961946,0.255572442,0.582135481,0.018320075,0.799849867,0.148425014,0.067838559,0.289954978,0.005347886,0.116750541,0.594478494,0.237156728,0.137294059,0.466217013
ERR753921,2.474131262,0.7602521,0.12742086,0.129684311,0.111893612,0.262626263,0.021306312,0.149259565,0.546631386,0.424242424,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.068961946,0.255572442,0.582135481,0.018320075,0.799849867,0.148425014,0.067838559,0.289954978,0.005347886,0.116750541,0.594478494,0.237156728,0.137294059,0.466217013
ERR753922,2.474131262,0.629628066,0.12742086,0.129684311,0.111893612,0.262626263,0.021306312,0.149259565,0.546631386,0.424242424,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.068961946,0.255572442,0.582135481,0.018320075,0.799849867,0.148425014,0.067838559,0.289954978,0.005347886,0.116750541,0.594478494,0.237156728,0.137294059,0.466217013
ERR753923,2.474131262,0.870227166,0.12742086,0.129684311,0.111893612,0.262626263,0.021306312,0.149259565,0.546631386,0.424242424,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.068961946,0.255572442,0.582135481,0.018320075,0.799849867,0.148425014,0.067838559,0.289954978,0.005347886,0.116750541,0.594478494,0.237156728,0.137294059,0.466217013
ERR753924,2.474131262,0.885316856,0.12742086,0.129684311,0.111893612,0.262626263,0.021306312,0.149259565,0.546631386,0.424242424,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.068961946,0.255572442,0.582135481,0.018320075,0.799849867,0.148425014,0.067838559,0.289954978,0.005347886,0.116750541,0.594478494,0.237156728,0.137294059,0.466217013
ERR753925,2.474131262,0.751814383,0.12742086,0.129684311,0.111893612,0.262626263,0.021306312,0.149259565,0.546631386,0.424242424,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.068961946,0.255572442,0.582135481,0.018320075,0.799849867,0.148425014,0.067838559,0.289954978,0.005347886,0.116750541,0.594478494,0.237156728,0.137294059,0.466217013
ERR753926,2.474131262,0.782380855,0.12742086,0.129684311,0.111893612,0.262626263,0.021306312,0.149259565,0.546631386,0.424242424,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.068961946,0.255572442,0.582135481,0.018320075,0.799849867,0.148425014,0.067838559,0.289954978,0.005347886,0.116750541,0.594478494,0.237156728,0.137294059,0.466217013
ERR753927,2.474131262,0.76941019,0.12742086,0.129684311,0.111893612,0.262626263,0.021306312,0.149259565,0.546631386,0.424242424,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.068961946,0.255572442,0.582135481,0.018320075,0.799849867,0.148425014,0.067838559,0.289954978,0.005347886,0.116750541,0.594478494,0.237156728,0.137294059,0.466217013
ERR753928,2.474131262,0.723715925,0.12742086,0.129684311,0.111893612,0.262626263,0.021306312,0.149259565,0.546631386,0.424242424,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.068961946,0.255572442,0.582135481,0.018320075,0.799849867,0.148425014,0.067838559,0.289954978,0.005347886,0.116750541,0.594478494,0.237156728,0.137294059,0.466217013
ERR753929,2.474131262,0.681858313,0.12742086,0.129684311,0.111893612,0.262626263,0.021306312,0.149259565,0.546631386,0.424242424,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.068961946,0.255572442,0.582135481,0.018320075,0.799849867,0.148425014,0.067838559,0.289954978,0.005347886,0.116750541,0.594478494,0.237156728,0.137294059,0.466217013
ERR753930,2.474131262,0.63977298,0.12742086,0.129684311,0.111893612,0.262626263,0.021306312,0.149259565,0.546631386,0.424242424,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.068961946,0.255572442,0.582135481,0.018320075,0.799849867,0.148425014,0.067838559,0.289954978,0.005347886,0.116750541,0.594478494,0.237156728,0.137294059,0.466217013
ERR911201,0,0.823731041,0.095288335,0.545838224,0.479183002,0.176827698,0.069066846,0.760739767,0,0.830767235,1,0.705087423,0.072847043,0.056249787,0.345301724,0,0.280759873,0.401799173,0.65147077,0.079789881,0.724629137,0.034071048,0.101836525,0.135587698,0.266652503,0.077793056,0.60034073,0.489708299,0.173088953,0.359766278
ERR911202,0,0.84085652,0.095288335,0.545838224,0.479183002,0.176827698,0.069066846,0.760739767,0,0.830767235,1,0.705087423,0.072847043,0.056249787,0.345301724,0,0.280759873,0.401799173,0.65147077,0.079789881,0.724629137,0.034071048,0.101836525,0.135587698,0.266652503,0.077793056,0.60034073,0.489708299,0.173088953,0.359766278
ERR911203,0,0.805395791,0.095288335,0.545838224,0.479183002,0.176827698,0.069066846,0.760739767,0,0.830767235,1,0.705087423,0.072847043,0.056249787,0.345301724,0,0.280759873,0.401799173,0.65147077,0.079789881,0.724629137,0.034071048,0.101836525,0.135587698,0.266652503,0.077793056,0.60034073,0.489708299,0.173088953,0.359766278
ERR911204,0,0.843350027,0.095288335,0.545838224,0.479183002,0.176827698,0.069066846,0.760739767,0,0.830767235,1,0.705087423,0.072847043,0.056249787,0.345301724,0,0.280759873,0.401799173,0.65147077,0.079789881,0.724629137,0.034071048,0.101836525,0.135587698,0.266652503,0.077793056,0.60034073,0.489708299,0.173088953,0.359766278
ERR911205,0,0.853044077,0.095288335,0.545838224,0.479183002,0.176827698,0.069066846,0.760739767,0,0.830767235,1,0.705087423,0.072847043,0.056249787,0.345301724,0,0.280759873,0.401799173,0.65147077,0.079789881,0.724629137,0.034071048,0.101836525,0.135587698,0.266652503,0.077793056,0.60034073,0.489708299,0.173088953,0.359766278
